dim_0,dim_1,timepoint,sample_id,split
0.7309001,0.53931594,14,C_Lava_79,test
-1.1595289,2.2508636,8,C_Lava_79,test
1.6069754,0.14316729,9,C_Lava_79,test
-0.22089568,1.1505041,12,C_Lava_79,test
-0.8285684,1.3750776,11,C_Lava_79,test
1.706489,-1.5320683,8,C_Sav_28,test
1.6070503,-0.73369503,14,C_Sav_28,test
-0.08832055,-1.0487081,9,C_Sav_28,test
0.6680194,0.3578572,7,C_Sav_28,test
-0.07154149,-0.14518905,13,C_Sav_28,test
0.7931958,0.3934371,10,C_Sav_28,test
-0.6112888,0.27981675,11,C_Sav_28,test
-0.02878755,-0.2437669,12,C_Sav_28,test
0.7605522,1.5984167,5,C_Sav_28,test
-0.11973933,0.43437293,2,C_Sav_28,test
-1.5033395,0.14306313,6,C_Sav_28,test
1.1644096,-0.38702738,1,C_Sav_28,test
1.0830148,2.029148,3,C_Sav_28,test
0.26387095,-0.19272336,0,C_Sav_28,test
-1.8599339,-1.5656695,4,C_Sav_28,test
-1.3361351,0.4191802,0,C_Lava_21,test
1.1297979,1.3431538,3,C_Lava_21,test
-0.14285967,1.0566399,4,C_Lava_21,test
-0.15591946,0.53975385,2,C_Lava_21,test
0.2551036,0.08863828,5,C_Lava_21,test
-0.9187912,-0.37430507,1,C_Lava_21,test
-0.63911057,-0.99205905,6,C_Lava_21,test
0.3255435,1.5029566,11,C_Lava_21,test
-1.3827084,-2.054303,12,C_Lava_21,test
0.82125574,-0.13809937,9,C_Lava_21,test
0.24656993,1.1450815,8,C_Lava_21,test
1.3754649,-1.1362078,14,C_Lava_21,test
-2.2025168,0.40363076,10,C_Lava_21,test
-0.2693265,0.8993786,7,C_Lava_21,test
1.4023265,-0.20733263,13,C_Lava_21,test
-0.40441388,-0.32496136,1,C_Lav_1,test
-0.52223516,2.8805532,6,C_Lav_1,test
-0.33754355,-0.53143024,2,C_Lav_1,test
2.2092876,-2.191352,5,C_Lav_1,test
0.36723858,0.3094669,4,C_Lav_1,test
1.6719471,-1.0268619,0,C_Lav_1,test
-1.2190015,-0.8354044,3,C_Lav_1,test
-1.5182171,1.110169,10,C_Lav_1,test
-0.24475276,-2.8486514,13,C_Lav_1,test
2.432254,0.75432056,7,C_Lav_1,test
0.7169046,-1.6947532,9,C_Lav_1,test
-0.0010771742,0.035708208,14,C_Lav_1,test
-0.89882845,0.22964783,8,C_Lav_1,test
0.14369401,-1.2824395,12,C_Lav_1,test
-0.17755723,-0.35979527,11,C_Lav_1,test
1.1451887,-0.14071712,3,C_Savav_91,test
1.1847289,0.9489976,0,C_Savav_91,test
0.7480753,-0.015014606,4,C_Savav_91,test
0.40029734,-0.7511879,5,C_Savav_91,test
1.1109409,0.33493584,2,C_Savav_91,test
-1.0511547,1.5433174,6,C_Savav_91,test
-0.4302401,-2.2357392,1,C_Savav_91,test
-0.72419876,1.1501266,11,C_Savav_91,test
-0.5193149,-1.016192,12,C_Savav_91,test
-0.03802265,-0.29690942,14,C_Savav_91,test
-0.14208898,0.86603206,8,C_Savav_91,test
-0.027501358,-1.0758581,9,C_Savav_91,test
0.15766549,0.53851604,13,C_Savav_91,test
-0.6318434,-0.6384257,7,C_Savav_91,test
0.60269827,-0.12872541,10,C_Savav_91,test
0.412273,-0.2118743,10,C_Lava_51,test
0.31491494,0.40583265,13,C_Lava_51,test
-1.0465083,-0.4620137,7,C_Lava_51,test
-0.1738159,-1.6027838,9,C_Lava_51,test
-1.4456391,2.4554882,14,C_Lava_51,test
0.2923699,-0.053583708,8,C_Lava_51,test
-0.59856796,0.4539963,12,C_Lava_51,test
-1.5575308,0.017807098,11,C_Lava_51,test
-1.0117532,0.5786731,1,C_Lava_51,test
-0.76519555,0.18116194,6,C_Lava_51,test
0.22457388,0.30928886,2,C_Lava_51,test
-2.5142639,0.47223547,5,C_Lava_51,test
0.12764308,1.3996217,4,C_Lava_51,test
1.4877845,0.926568,0,C_Lava_51,test
-0.20908895,1.3654808,3,C_Lava_51,test
0.5155624,-0.4007976,2,C_Lvav_55,test
-0.7780633,0.10385458,5,C_Lvav_55,test
-0.69452536,1.3153782,1,C_Lvav_55,test
1.4886127,-0.29833505,6,C_Lvav_55,test
-1.3031878,0.42322353,0,C_Lvav_55,test
0.35639504,-0.18854378,3,C_Lvav_55,test
1.4665406,-2.346803,4,C_Lvav_55,test
-0.07909206,-0.0959678,9,C_Lvav_55,test
0.72083163,-1.1790416,8,C_Lvav_55,test
-1.5835125,-1.3322097,14,C_Lvav_55,test
-0.7529666,-0.03600332,10,C_Lvav_55,test
0.36858308,-0.45742518,7,C_Lvav_55,test
0.042499866,-0.7760411,13,C_Lvav_55,test
-0.9018128,-0.62464505,11,C_Lvav_55,test
-0.6521106,-0.15463161,12,C_Lvav_55,test
-1.0826272,-0.37041044,11,C_Savav_78,test
0.36012655,1.3259815,12,C_Savav_78,test
0.88938206,0.17425384,14,C_Savav_78,test
1.2773973,0.848464,8,C_Savav_78,test
-0.6967879,-0.25149217,9,C_Savav_78,test
-0.0025044768,0.08033845,13,C_Savav_78,test
-0.12866494,0.5274812,7,C_Savav_78,test
0.03143401,0.021625506,10,C_Savav_78,test
-0.05277269,-0.114545144,3,C_Savav_78,test
-0.47667974,1.9410999,0,C_Savav_78,test
0.30392867,0.5024842,4,C_Savav_78,test
-0.024179522,-0.018430388,5,C_Savav_78,test
-0.20365535,1.467886,2,C_Savav_78,test
-0.12687828,0.35756826,6,C_Savav_78,test
0.95451796,0.74134,1,C_Savav_78,test
-1.5508683,-0.20049399,13,C_Lav_59,test
-0.5613897,-0.65262055,7,C_Lav_59,test
-0.8273311,-3.2061133,10,C_Lav_59,test
-0.31945533,0.07841887,14,C_Lav_59,test
-0.5671867,-1.7532002,8,C_Lav_59,test
-0.8011919,-0.88178337,9,C_Lav_59,test
-0.24621391,-0.66549146,12,C_Lav_59,test
1.204073,0.9518358,11,C_Lav_59,test
1.6916591,-0.16529253,6,C_Lav_59,test
-0.26964608,0.51252997,1,C_Lav_59,test
0.17726997,-0.7103714,5,C_Lav_59,test
0.5155954,0.83845353,2,C_Lav_59,test
-0.07377771,1.1752262,4,C_Lav_59,test
1.0659565,1.1819365,3,C_Lav_59,test
0.020466197,-0.5119704,0,C_Lav_59,test
0.7057445,-1.7424052,9,C_Lava_87,test
-0.038422182,-0.8865332,14,C_Lava_87,test
-2.478531,-0.24964648,8,C_Lava_87,test
2.4410586,-0.3634813,10,C_Lava_87,test
1.3336804,0.45981327,13,C_Lava_87,test
1.0022248,0.9100111,7,C_Lava_87,test
1.1296579,0.31339407,11,C_Lava_87,test
-0.30346924,0.95457256,12,C_Lava_87,test
2.0224957,1.1169682,2,C_Lava_87,test
-1.0215352,-0.21287835,5,C_Lava_87,test
-3.2907448,0.93816626,1,C_Lava_87,test
0.2816825,1.917647,6,C_Lava_87,test
-0.90317327,0.38915756,0,C_Lava_87,test
1.1597571,-1.1770313,3,C_Lava_87,test
-0.43672183,2.3994784,4,C_Lava_87,test
0.047950726,-0.36430255,5,C_Savav_69,test
0.0829279,0.62725335,2,C_Savav_69,test
-1.0012448,-0.9774743,6,C_Savav_69,test
-0.407546,-0.4668359,1,C_Savav_69,test
-0.21434331,-0.45486742,3,C_Savav_69,test
1.7807986,-0.59749234,0,C_Savav_69,test
0.22507247,1.2193707,4,C_Savav_69,test
0.5266895,-0.5225555,14,C_Savav_69,test
-2.0651796,0.91750014,8,C_Savav_69,test
0.36135453,-0.93158305,9,C_Savav_69,test
-0.26765,-0.8304829,13,C_Savav_69,test
0.7267927,-1.4026681,7,C_Savav_69,test
-0.112001345,1.9863111,10,C_Savav_69,test
-0.49661288,-0.9914678,11,C_Savav_69,test
1.2298176,-0.25766116,12,C_Savav_69,test
0.58855116,-0.6603875,5,C_Lav_90,test
1.7855422,0.9448279,2,C_Lav_90,test
0.1079905,-0.6804438,6,C_Lav_90,test
-0.9389849,0.15455246,1,C_Lav_90,test
-0.9952268,2.3413112,3,C_Lav_90,test
-0.16756576,-0.34749928,0,C_Lav_90,test
-0.4688005,1.6766706,4,C_Lav_90,test
-0.11348359,-0.34747583,8,C_Lav_90,test
0.768734,-3.0483189,14,C_Lav_90,test
-1.9569523,-0.21774979,9,C_Lav_90,test
-0.19363378,0.18224517,7,C_Lav_90,test
-0.18936768,-1.2727336,13,C_Lav_90,test
0.8134881,0.1000168,10,C_Lav_90,test
-1.803574,-0.11898162,11,C_Lav_90,test
-0.96440864,-0.0708592,12,C_Lav_90,test
0.9158322,-0.9440814,3,C_Lava_57,test
-0.7967249,0.791273,0,C_Lava_57,test
0.5708256,-0.037251428,4,C_Lava_57,test
-1.1209161,1.3390322,5,C_Lava_57,test
-1.0154831,-1.2222179,2,C_Lava_57,test
0.64515877,0.42218095,6,C_Lava_57,test
-0.7037835,-1.1424135,1,C_Lava_57,test
-0.072241075,-0.94290274,11,C_Lava_57,test
1.9296999,0.4265949,12,C_Lava_57,test
-0.5017546,-0.39934635,14,C_Lava_57,test
-0.6432623,1.0064874,8,C_Lava_57,test
-1.0270188,1.170283,9,C_Lava_57,test
1.3994744,0.18249953,13,C_Lava_57,test
0.66758126,-2.2046316,7,C_Lava_57,test
1.0038798,0.7194864,10,C_Lava_57,test
0.45892406,-1.0287082,10,C_Lav_56,test
-0.14306909,-0.97543895,7,C_Lav_56,test
1.5746381,0.3581585,13,C_Lav_56,test
-1.4714137,-1.3104444,9,C_Lav_56,test
0.32134295,-0.33720863,8,C_Lav_56,test
0.47696784,-0.7130717,14,C_Lav_56,test
2.401903,-0.56939167,12,C_Lav_56,test
-2.5108654,-1.0566285,11,C_Lav_56,test
0.6817664,-2.3186169,1,C_Lav_56,test
-1.1478381,1.4058142,6,C_Lav_56,test
0.0935037,0.766295,2,C_Lav_56,test
-0.93890077,0.649512,5,C_Lav_56,test
0.5596331,-2.0739174,4,C_Lav_56,test
2.086697,0.3972757,0,C_Lav_56,test
-0.7914998,0.020465948,3,C_Lav_56,test
2.6513543,-1.4983009,4,C_Savav_86,test
0.72117305,-0.80695975,0,C_Savav_86,test
0.5533451,0.6221484,3,C_Savav_86,test
0.8028126,0.037984353,1,C_Savav_86,test
0.6175511,-1.9398675,6,C_Savav_86,test
-0.16585498,-0.1984673,2,C_Savav_86,test
0.054971047,-0.17042135,5,C_Savav_86,test
-0.7079343,0.6286973,12,C_Savav_86,test
-0.7874007,0.24446729,11,C_Savav_86,test
0.9411555,-0.5990267,10,C_Savav_86,test
0.34571126,-1.3028951,13,C_Savav_86,test
-0.01934804,0.03219079,7,C_Savav_86,test
0.33429036,1.8349745,9,C_Savav_86,test
1.3706772,-2.4603305,14,C_Savav_86,test
-0.8313987,0.014207657,8,C_Savav_86,test
0.9086223,-1.8110297,4,C_Lav_5,test
-0.8338228,-0.03132742,3,C_Lav_5,test
-0.19208714,-0.30302763,0,C_Lav_5,test
1.2678273,-1.0060902,6,C_Lav_5,test
-0.57383275,0.9673584,1,C_Lav_5,test
-1.3568368,1.4646966,5,C_Lav_5,test
2.2721372,-0.24663478,2,C_Lav_5,test
0.8275317,-0.45837787,12,C_Lav_5,test
-1.2551624,-0.5887768,11,C_Lav_5,test
0.44080138,-0.6735911,7,C_Lav_5,test
0.84173626,-0.3128196,13,C_Lav_5,test
-0.07808795,-1.2477056,10,C_Lav_5,test
1.3347613,0.41173,8,C_Lav_5,test
-0.19789419,0.47202963,14,C_Lav_5,test
1.2089369,0.4701593,9,C_Lav_5,test
0.708238,2.6542964,5,C_Sav_37,test
-0.37494874,0.9981883,2,C_Sav_37,test
0.3351022,1.4068482,6,C_Sav_37,test
-1.3310906,1.345973,1,C_Sav_37,test
0.8065623,0.59011096,3,C_Sav_37,test
-0.171471,0.47742224,0,C_Sav_37,test
0.69252306,-0.4045511,4,C_Sav_37,test
0.24146925,-1.2198163,14,C_Sav_37,test
0.016607115,0.6188082,8,C_Sav_37,test
-1.1813542,-0.013745087,9,C_Sav_37,test
0.6895436,-0.82127154,13,C_Sav_37,test
2.229328,-0.16034654,7,C_Sav_37,test
0.14168055,0.2357927,10,C_Sav_37,test
-0.50973636,-0.3221889,11,C_Sav_37,test
-0.07792046,-1.5870421,12,C_Sav_37,test
-1.0098372,0.11850314,5,C_Savav_10,test
-1.2709686,1.6210455,2,C_Savav_10,test
-0.92186064,0.572756,6,C_Savav_10,test
-0.06446437,1.1492952,1,C_Savav_10,test
1.4056509,1.2325174,3,C_Savav_10,test
1.8568771,-0.48240295,0,C_Savav_10,test
-0.27042958,-1.1472734,4,C_Savav_10,test
-1.702681,-2.1029403,14,C_Savav_10,test
0.6427247,0.1107887,8,C_Savav_10,test
2.5103467,1.5712881,9,C_Savav_10,test
-0.18811488,-1.3746918,13,C_Savav_10,test
0.39410827,0.89760053,7,C_Savav_10,test
0.22177672,-1.6491113,10,C_Savav_10,test
0.09575191,1.1853265,11,C_Savav_10,test
1.6150001,0.17190224,12,C_Savav_10,test
0.22463438,0.3165118,11,C_Lav_33,test
-0.98802453,-0.36261928,12,C_Lav_33,test
1.2583021,-1.0125589,8,C_Lav_33,test
-0.6628174,1.3919729,14,C_Lav_33,test
0.2194927,0.0650818,9,C_Lav_33,test
0.55496305,-0.5252598,7,C_Lav_33,test
-0.851572,-1.5902084,13,C_Lav_33,test
0.2857437,-1.073676,10,C_Lav_33,test
1.8146864,0.5941177,3,C_Lav_33,test
0.21846762,-0.46245825,0,C_Lav_33,test
0.85252535,1.2873828,4,C_Lav_33,test
-1.2915975,-0.009483754,5,C_Lav_33,test
0.024903666,0.4018475,2,C_Lav_33,test
-0.24980387,-1.4251975,6,C_Lav_33,test
-1.0074383,1.3961314,1,C_Lav_33,test
1.4970405,-0.29681066,12,C_Sav_0,test
-0.36493093,1.0841422,11,C_Sav_0,test
1.2741939,-1.2554201,7,C_Sav_0,test
0.13082671,-0.41890806,13,C_Sav_0,test
-1.737511,-0.34421992,10,C_Sav_0,test
1.1627069,0.12643522,8,C_Sav_0,test
1.2590525,-1.1254382,14,C_Sav_0,test
0.38862127,-0.8525171,9,C_Sav_0,test
-1.1865885,1.1555378,4,C_Sav_0,test
0.3281514,-0.63790375,3,C_Sav_0,test
1.1037679,-0.01095251,0,C_Sav_0,test
0.07295625,0.44393748,6,C_Sav_0,test
1.6761445,-0.34245902,1,C_Sav_0,test
-0.3971166,-1.5628064,5,C_Sav_0,test
-0.13949072,-1.0374675,2,C_Sav_0,test
2.0059834,-0.8514979,9,C_Lava_49,test
-1.0036548,0.22443604,8,C_Lava_49,test
-0.78229153,1.0634733,14,C_Lava_49,test
-0.8485095,0.39876914,10,C_Lava_49,test
1.3192059,0.6813515,7,C_Lava_49,test
0.62792754,1.5769607,13,C_Lava_49,test
0.6480857,-0.5239427,11,C_Lava_49,test
-0.58188665,-1.2397914,12,C_Lava_49,test
-1.1233721,-0.57262105,2,C_Lava_49,test
1.0502775,-0.5629933,5,C_Lava_49,test
0.83754385,-0.017572414,1,C_Lava_49,test
1.2692816,0.41106653,6,C_Lava_49,test
-0.3504506,2.3765635,0,C_Lava_49,test
0.31845266,-0.10333764,3,C_Lava_49,test
0.4976892,-0.048067562,4,C_Lava_49,test
1.6380774,-2.2208908,0,C_Lav_94,test
-0.26375312,1.3749273,3,C_Lav_94,test
-1.2354748,-0.13657928,4,C_Lav_94,test
-1.1260176,0.46129534,2,C_Lav_94,test
0.27202758,-1.9521399,5,C_Lav_94,test
0.38599956,-0.19695267,1,C_Lav_94,test
-1.4565237,0.5261472,6,C_Lav_94,test
-2.503797,1.2461586,11,C_Lav_94,test
0.3407269,-0.81006825,12,C_Lav_94,test
-0.030233229,-0.67346704,9,C_Lav_94,test
-1.3781295,0.9086933,14,C_Lav_94,test
1.3198785,1.3340119,8,C_Lav_94,test
-0.5389909,-0.26105917,10,C_Lav_94,test
0.81498194,1.6523355,13,C_Lav_94,test
0.8667481,0.16998897,7,C_Lav_94,test
1.6656749,-2.2361674,6,C_Savav_71,test
-0.81276345,0.7941891,1,C_Savav_71,test
0.4011622,-0.35756785,5,C_Savav_71,test
2.4002764,-0.21357584,2,C_Savav_71,test
1.0836675,-1.3473847,4,C_Savav_71,test
-0.6897791,-1.0729828,3,C_Savav_71,test
-0.9929743,0.8925968,0,C_Savav_71,test
-1.8515248,0.92092055,7,C_Savav_71,test
-0.6988614,0.042103842,13,C_Savav_71,test
1.0708778,0.5471583,10,C_Savav_71,test
-0.4443312,-0.7250573,8,C_Savav_71,test
-0.7834583,0.4675346,14,C_Savav_71,test
-0.100339875,1.7082529,9,C_Savav_71,test
0.27010545,-1.2830329,12,C_Savav_71,test
1.4870435,0.4750098,11,C_Savav_71,test
-3.074622,1.2809396,12,C_Lava_55,test
-0.11543098,-0.8516276,11,C_Lava_55,test
0.024171555,-1.5079829,7,C_Lava_55,test
-1.5954494,0.5980198,13,C_Lava_55,test
0.5103244,-1.9039578,10,C_Lava_55,test
-1.0447543,0.76758415,8,C_Lava_55,test
1.0632571,-0.59056664,14,C_Lava_55,test
0.7288896,-1.2912724,9,C_Lava_55,test
1.4415709,0.8756385,4,C_Lava_55,test
1.0897306,-0.17733246,3,C_Lava_55,test
0.42470983,-0.57042015,0,C_Lava_55,test
-1.9658668,-0.6229232,6,C_Lava_55,test
-0.51565045,-1.5572742,1,C_Lava_55,test
1.1475029,-0.752054,5,C_Lava_55,test
0.9697985,1.8647109,2,C_Lava_55,test
0.6883385,0.7433051,11,C_Lvav_37,test
-0.39561823,-0.62806576,12,C_Lvav_37,test
-0.78383034,0.047453005,8,C_Lvav_37,test
0.19865759,0.74181986,14,C_Lvav_37,test
1.2525759,0.11366846,9,C_Lvav_37,test
-1.9952532,2.2762635,7,C_Lvav_37,test
0.0890957,0.14502856,13,C_Lvav_37,test
0.7707019,-0.51650214,10,C_Lvav_37,test
-0.9095651,-0.081172004,3,C_Lvav_37,test
-1.4619676,-1.1744158,0,C_Lvav_37,test
-0.6408472,-0.5149195,4,C_Lvav_37,test
1.0924385,0.058169276,5,C_Lvav_37,test
0.30720496,-0.4877596,2,C_Lvav_37,test
-0.24610324,-0.76117474,6,C_Lvav_37,test
0.6567026,-1.4942759,1,C_Lvav_37,test
0.94347477,-0.9983024,5,C_Lava_59,test
1.5203769,1.2265476,2,C_Lava_59,test
0.77414143,1.616623,6,C_Lava_59,test
-2.295255,0.09866675,1,C_Lava_59,test
-0.906719,-0.03593769,3,C_Lava_59,test
0.18392602,-0.70040125,0,C_Lava_59,test
-0.82448876,-1.3534653,4,C_Lava_59,test
0.7197043,-0.17754996,8,C_Lava_59,test
0.45116356,1.2232617,14,C_Lava_59,test
-0.55117375,-0.586875,9,C_Lava_59,test
0.75145334,-1.2549369,7,C_Lava_59,test
-0.22799084,-0.614608,13,C_Lava_59,test
0.42815065,-1.051336,10,C_Lava_59,test
-1.4232363,-0.3857289,11,C_Lava_59,test
-0.02700034,-0.240078,12,C_Lava_59,test
0.86534226,0.7205791,0,C_Lvav_27,test
1.1846328,0.5338315,3,C_Lvav_27,test
-0.7704049,0.6794529,4,C_Lvav_27,test
0.019895874,0.034913562,2,C_Lvav_27,test
-0.06810358,1.5297279,5,C_Lvav_27,test
1.0208536,0.654042,1,C_Lvav_27,test
-0.693258,-0.9520489,6,C_Lvav_27,test
0.49851754,-0.29107818,11,C_Lvav_27,test
-0.3480876,1.2845352,12,C_Lvav_27,test
-0.34330758,0.031149585,9,C_Lvav_27,test
0.15818849,1.2316805,8,C_Lvav_27,test
-1.095686,-0.98055774,14,C_Lvav_27,test
-0.38238427,-0.47912055,10,C_Lvav_27,test
-0.7199041,-1.1020317,7,C_Lvav_27,test
0.57230353,0.13076153,13,C_Lvav_27,test
-0.42973053,1.0291795,4,C_Sav_21,test
0.085450895,-0.50745,3,C_Sav_21,test
1.3889335,-0.29683372,0,C_Sav_21,test
-0.79899186,1.4065282,6,C_Sav_21,test
-1.7746108,-0.60092103,1,C_Sav_21,test
-1.2243831,0.7576775,5,C_Sav_21,test
-0.43946382,-0.06774043,2,C_Sav_21,test
-0.13436538,0.102879286,12,C_Sav_21,test
-1.2505939,-1.3718678,11,C_Sav_21,test
0.2463181,-0.44089347,13,C_Sav_21,test
-1.5357032,-0.9343436,7,C_Sav_21,test
-0.42208463,-0.49985585,10,C_Sav_21,test
-0.009772019,-0.93995535,14,C_Sav_21,test
0.45889974,-0.037508816,8,C_Sav_21,test
1.7510537,-0.12577602,9,C_Sav_21,test
-0.9353459,0.77136093,11,C_Lvav_85,test
1.4728557,-0.5139911,12,C_Lvav_85,test
-0.64380836,1.4066303,8,C_Lvav_85,test
-1.9320331,-0.84010524,14,C_Lvav_85,test
0.39158955,0.085380726,9,C_Lvav_85,test
-0.72528714,0.25542086,7,C_Lvav_85,test
1.1754099,-0.32462806,13,C_Lvav_85,test
-1.4140483,-0.25650728,10,C_Lvav_85,test
-1.7698627,1.3768002,3,C_Lvav_85,test
0.62016934,-0.50264806,0,C_Lvav_85,test
-0.52084494,1.1762626,4,C_Lvav_85,test
-1.4024367,0.7996002,5,C_Lvav_85,test
-1.7738097,0.6912511,2,C_Lvav_85,test
-2.0789423,-0.9221272,6,C_Lvav_85,test
1.4878114,-0.049179595,1,C_Lvav_85,test
-1.9699047,-0.28430885,10,C_Savav_61,test
0.67662233,1.5004942,7,C_Savav_61,test
-0.73213005,2.153621,13,C_Savav_61,test
0.94416976,2.6862977,9,C_Savav_61,test
1.3079622,1.0558066,8,C_Savav_61,test
1.1772884,2.370837,14,C_Savav_61,test
1.2738142,-0.8393399,12,C_Savav_61,test
-0.7999637,-0.0037981179,11,C_Savav_61,test
0.67372775,1.0460101,1,C_Savav_61,test
1.496622,-0.92646277,6,C_Savav_61,test
0.23605102,1.204165,2,C_Savav_61,test
0.4435172,0.4121006,5,C_Savav_61,test
0.08947776,0.3690598,4,C_Savav_61,test
1.433584,-1.1208296,0,C_Savav_61,test
0.03670616,-0.26990694,3,C_Savav_61,test
-0.1304051,-0.06394434,4,C_Sav_16,test
0.052353457,2.6666903,0,C_Sav_16,test
0.58253485,-1.0683763,3,C_Sav_16,test
-0.5020509,0.7936372,1,C_Sav_16,test
1.0177331,0.30276042,6,C_Sav_16,test
0.948704,1.0359455,2,C_Sav_16,test
-0.5312648,-0.48999318,5,C_Sav_16,test
-0.24444559,-0.30541056,12,C_Sav_16,test
-0.426169,0.02919845,11,C_Sav_16,test
-0.099931054,1.300061,10,C_Sav_16,test
-0.98780054,0.43655613,7,C_Sav_16,test
-0.99891317,-1.0745772,13,C_Sav_16,test
1.0627756,-0.16841462,9,C_Sav_16,test
-1.4263432,0.5040961,8,C_Sav_16,test
0.10398419,-0.35067964,14,C_Sav_16,test
-1.4883173,-0.90609443,13,C_Lvav_3,test
0.46199697,-0.1899235,7,C_Lvav_3,test
0.38911363,1.5983301,10,C_Lvav_3,test
1.0115416,0.8060578,14,C_Lvav_3,test
0.4423133,-0.77771056,8,C_Lvav_3,test
1.7455646,0.21612339,9,C_Lvav_3,test
2.151283,-0.8284032,12,C_Lvav_3,test
1.230909,-0.8362288,11,C_Lvav_3,test
1.5195079,1.2007363,6,C_Lvav_3,test
1.7033671,-0.077960856,1,C_Lvav_3,test
0.9949808,0.46059203,5,C_Lvav_3,test
1.2982299,-0.12603378,2,C_Lvav_3,test
-0.18966597,-0.68478197,4,C_Lvav_3,test
0.70611614,0.27363515,3,C_Lvav_3,test
1.0795168,0.3928237,0,C_Lvav_3,test
-1.0705249,-0.26724172,11,C_Sav_14,test
-0.16620809,-2.7628634,12,C_Sav_14,test
-0.2180633,1.422683,9,C_Sav_14,test
0.13005745,1.4725838,14,C_Sav_14,test
-0.081536084,0.5792766,8,C_Sav_14,test
-0.4872724,-1.0207418,10,C_Sav_14,test
0.18144321,1.1119448,13,C_Sav_14,test
-0.18222207,0.57618076,7,C_Sav_14,test
-0.74130064,0.30689523,0,C_Sav_14,test
-2.2602737,0.12639278,3,C_Sav_14,test
0.87022835,1.5763992,4,C_Sav_14,test
0.096595034,0.2285074,2,C_Sav_14,test
-1.1606587,-1.8814133,5,C_Sav_14,test
1.2359761,-0.30379078,1,C_Sav_14,test
-1.1179386,-1.0738356,6,C_Sav_14,test
-0.39607558,-0.72657573,0,C_Lvav_63,test
-0.53832066,-0.49937707,3,C_Lvav_63,test
-0.22569454,-1.8418874,4,C_Lvav_63,test
0.87366295,-1.9592341,2,C_Lvav_63,test
-0.3418766,1.7878048,5,C_Lvav_63,test
0.5062803,0.29994574,1,C_Lvav_63,test
0.13358423,0.58578235,6,C_Lvav_63,test
0.5196668,0.66170067,11,C_Lvav_63,test
-0.031504568,-1.5886148,12,C_Lvav_63,test
2.267426,0.21081491,9,C_Lvav_63,test
1.6184342,-0.38991264,14,C_Lvav_63,test
-2.2117445,-0.07944482,8,C_Lvav_63,test
-0.55462587,0.7876284,10,C_Lvav_63,test
0.32506213,0.1962691,13,C_Lvav_63,test
-0.6361909,-0.52268285,7,C_Lvav_63,test
-1.6509429,0.07312598,10,C_Lava_54,test
-0.73018825,0.3273511,7,C_Lava_54,test
-0.9204012,1.1262468,13,C_Lava_54,test
-0.13375723,1.3458521,9,C_Lava_54,test
0.54394823,1.7168385,8,C_Lava_54,test
-0.9402446,0.31827006,14,C_Lava_54,test
-1.1604804,0.11661076,12,C_Lava_54,test
-1.4027733,0.00908075,11,C_Lava_54,test
1.8655863,0.4244069,1,C_Lava_54,test
-0.7260526,-0.213949,6,C_Lava_54,test
-0.07282622,0.568969,2,C_Lava_54,test
-1.1961586,0.9747875,5,C_Lava_54,test
0.49463013,-0.33855212,4,C_Lava_54,test
1.755934,-0.9801286,0,C_Lava_54,test
0.080535695,1.7109115,3,C_Lava_54,test
-1.1814703,-2.381108,12,C_Sav_48,test
2.571639,0.88874674,11,C_Sav_48,test
-0.2691337,-1.0547323,10,C_Sav_48,test
0.48005337,0.5919032,13,C_Sav_48,test
0.5169663,0.59206665,7,C_Sav_48,test
0.79520124,0.7460273,9,C_Sav_48,test
-1.0617303,-0.59743965,14,C_Sav_48,test
1.7245742,0.7315808,8,C_Sav_48,test
0.23111498,-1.0253516,4,C_Sav_48,test
0.36496666,0.39144608,0,C_Sav_48,test
-2.8609192,-0.702652,3,C_Sav_48,test
-0.38797966,-1.5468454,1,C_Sav_48,test
1.9880761,1.3807168,6,C_Sav_48,test
1.1708438,-0.16667484,2,C_Sav_48,test
-2.1241167,0.023365662,5,C_Sav_48,test
-2.8889205,0.18173806,7,C_Savav_98,test
0.047299787,0.41756812,13,C_Savav_98,test
0.3395146,0.55262274,10,C_Savav_98,test
0.46686748,2.381762,8,C_Savav_98,test
0.014654423,-0.043443188,14,C_Savav_98,test
-0.11383817,0.48415148,9,C_Savav_98,test
-1.893631,0.8754056,12,C_Savav_98,test
-0.89808136,2.3445554,11,C_Savav_98,test
-1.5305345,-0.61813706,6,C_Savav_98,test
0.18943298,-1.4176143,1,C_Savav_98,test
-1.3562593,0.4345165,5,C_Savav_98,test
-0.61535215,1.9100795,2,C_Savav_98,test
0.89149857,-1.1600441,4,C_Savav_98,test
0.03481586,-1.6295863,3,C_Savav_98,test
-0.56028056,0.9608196,0,C_Savav_98,test
-1.2108343,-0.12120133,12,C_Lava_91,test
1.3987882,0.22753555,11,C_Lava_91,test
0.57484627,0.3579595,10,C_Lava_91,test
0.07726337,0.7045517,13,C_Lava_91,test
0.4048255,-1.5146134,7,C_Lava_91,test
1.2911726,-0.26926255,9,C_Lava_91,test
-1.3307188,-0.7204,14,C_Lava_91,test
1.4322993,-0.53254825,8,C_Lava_91,test
0.093835115,-0.44135132,4,C_Lava_91,test
-0.28354025,-0.27962315,0,C_Lava_91,test
1.3707323,-0.1618649,3,C_Lava_91,test
-1.1610737,-0.8792074,1,C_Lava_91,test
-0.07878838,0.7806583,6,C_Lava_91,test
