sample_id,batch,array,raft,timepoint,model,dataset,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15
250616_array1_6,250616,array1,6,6,cae-medium_frac100,gastruloid_128,2.3063316,-1.30761,-0.45340338,0.06341697,-0.28924456,0.58050823,-0.4635185,0.7235857,-0.6694105,0.023655692,-1.1127999,-1.4067369,-0.6063668,0.41017208,0.7266361,-0.014003994
250616_array1_6,250616,array1,6,8,cae-medium_frac100,gastruloid_128,2.4617271,-1.5130553,-0.6119462,0.36227664,0.022783399,1.0797665,-0.8357198,1.7027961,-0.7138499,-0.35434344,-1.2072414,-1.8389826,-0.3918596,0.27170712,0.926266,-0.8134812
250722_array1_411,250722,array1,411,0,cae-medium_frac100,gastruloid_128,0.47094232,-1.7132092,-0.08664538,0.37185842,-0.8748774,2.1001954,0.076843254,0.3049255,-0.576794,0.16029514,0.8748663,-0.90513104,1.0044662,-1.8015699,1.2920498,-0.80071473
250722_array1_411,250722,array1,411,1,cae-medium_frac100,gastruloid_128,0.9560682,-0.5740152,0.44281474,0.45307252,0.018549087,1.463255,-0.43802935,-0.6269685,-1.2613165,1.4511675,1.7023035,0.01079473,-0.6830668,-1.1192298,1.1003771,0.48878297
250722_array1_411,250722,array1,411,3,cae-medium_frac100,gastruloid_128,0.99884367,0.54919416,1.2778224,0.49258527,0.004756707,1.0527633,0.43075046,0.80642384,-0.4548136,1.0159498,1.3376954,-0.29197577,-1.1086513,-0.67202395,0.89251083,0.69382644
250722_array1_411,250722,array1,411,2,cae-medium_frac100,gastruloid_128,0.99083525,-0.52761453,0.6307133,0.624413,-0.08854283,0.9491602,0.038359072,-0.00010009415,-0.8495898,1.0447108,1.4662489,0.16246684,-0.6478355,-0.9425642,0.8044767,0.26188585
250722_array1_411,250722,array1,411,6,cae-medium_frac100,gastruloid_128,1.1965239,-1.435675,0.13770881,0.21364892,-0.5567377,2.1026418,0.26161414,0.40936086,-0.7081999,0.06069323,0.4901273,-0.23428176,0.64851516,-0.98282796,-0.004313957,0.49722967
250722_array1_411,250722,array1,411,7,cae-medium_frac100,gastruloid_128,1.8210304,-1.1029603,0.7022445,0.4664962,-0.20465623,2.4698098,0.6375548,0.24502786,-0.28604165,0.41584772,1.2420406,-0.48986873,0.6531981,-0.54321915,0.10814074,0.94550055
250722_array1_411,250722,array1,411,5,cae-medium_frac100,gastruloid_128,1.3352847,-0.27009937,1.0629144,0.24539788,-0.11511493,2.1169872,0.06662206,0.6137772,-0.16014709,0.75952923,0.8325371,-0.2553076,-0.45942405,-0.5531523,0.12770219,0.8551417
250722_array1_411,250722,array1,411,4,cae-medium_frac100,gastruloid_128,1.1630099,-0.33906356,0.8617376,0.27027407,-0.116134964,1.1366677,0.44519502,0.4667219,-0.50420904,0.48531967,0.46410298,0.061540786,-0.73919106,-0.6752352,0.27446535,0.7083417
250722_array1_411,250722,array1,411,8,cae-medium_frac100,gastruloid_128,1.7747213,-1.3721113,0.6260035,0.6670513,-0.25893134,2.723625,0.6483304,0.07534546,-0.14922296,0.14828752,1.2313244,-0.023838315,0.76975477,-0.62223226,0.024422152,0.9210855
250616_array1_115,250616,array1,115,8,cae-medium_frac100,gastruloid_128,1.0459914,-0.62002033,-1.064171,0.790212,1.0716916,0.017152743,0.053217568,1.5342379,0.1705436,-0.041903194,0.3746564,-0.31781295,0.0013830718,-0.4617563,-1.2145745,0.17034136
250616_array1_115,250616,array1,115,4,cae-medium_frac100,gastruloid_128,-0.14686342,0.27358252,-0.30733037,1.31807,1.8086673,-0.8392154,-0.1455632,2.029254,1.1122354,-0.27517387,0.8488475,-1.344068,-0.27357137,0.20970282,-0.73276293,1.5898831
250616_array1_115,250616,array1,115,5,cae-medium_frac100,gastruloid_128,0.39163643,-0.0038876403,-0.049245134,1.0513326,2.1833956,-0.5901996,0.26834977,1.9954501,0.81527543,0.060547236,0.7402699,-0.43927795,-0.21381395,0.36412856,-1.4492873,0.80021805
250616_array1_115,250616,array1,115,7,cae-medium_frac100,gastruloid_128,0.988679,-0.46682173,-0.84308666,0.97000605,1.5617898,-0.11550971,-0.08809245,1.8478503,0.5463766,-0.1713542,0.3592507,-0.26918337,-0.16059978,-0.0075769965,-1.3144968,0.62370646
250616_array1_115,250616,array1,115,6,cae-medium_frac100,gastruloid_128,0.73564327,-0.07242099,-0.37119332,0.9392197,1.9136875,-0.22382258,-0.16659857,1.9761518,0.9200589,-0.012007048,0.4461261,-0.59917104,-0.3997317,0.24359414,-1.4259422,0.63231325
250616_array1_115,250616,array1,115,2,cae-medium_frac100,gastruloid_128,-0.9113257,0.19364215,-0.17470144,0.40266052,1.5430478,-1.5009316,0.7121487,0.7527274,-0.020085251,-0.43111575,0.12485363,-2.1909368,-0.88587224,-0.5310662,-0.3594142,0.7084223
250616_array1_115,250616,array1,115,3,cae-medium_frac100,gastruloid_128,-0.6261563,0.42944783,-0.3619232,0.017161177,1.554506,-1.0984172,0.6161067,1.4941107,0.59300596,-0.7837071,0.20825624,-1.4969023,-0.6301447,-0.18515792,-0.5706234,1.3332139
250616_array1_115,250616,array1,115,1,cae-medium_frac100,gastruloid_128,-0.98526955,0.47578347,-0.29191813,0.78028715,1.4007894,-1.457684,0.05695891,0.8810678,-0.82536966,-0.43250445,0.20032118,-1.7068137,-0.7062352,-0.7437322,0.37302977,0.5429459
250616_array1_115,250616,array1,115,0,cae-medium_frac100,gastruloid_128,-1.6233796,0.53772616,-1.7047768,1.9856015,1.2020975,0.25485694,-1.4169677,-0.2228722,-1.4497114,-0.93337363,0.51843756,-1.2919619,0.6876593,-1.309289,1.3939619,-0.245373
250729_array1_474,250729,array1,474,1,cae-medium_frac100,gastruloid_128,-1.0648462,0.24030253,-0.7300801,0.26918006,-1.2860845,2.0046334,-2.2054563,-0.033175297,-0.16061993,-1.2816025,0.2940622,0.15865521,1.6431429,-1.7170367,1.2807208,-1.2348332
250729_array1_474,250729,array1,474,0,cae-medium_frac100,gastruloid_128,-1.3297826,-0.572952,-1.8161067,1.6784636,-1.6650735,2.824751,-1.7028075,0.3973716,0.14378789,0.6505417,1.0285034,-0.69431055,2.831586,-1.6493559,1.5284847,-0.9643378
250729_array1_474,250729,array1,474,2,cae-medium_frac100,gastruloid_128,-0.58747584,0.10695438,-0.0796846,-0.12493539,-0.74976075,0.9415645,-1.2013781,-0.3433708,-0.39177114,-0.96201795,-0.67743266,0.4014299,0.95959973,-1.3004626,1.0998672,-0.61321634
250729_array1_474,250729,array1,474,3,cae-medium_frac100,gastruloid_128,-0.10305572,0.6165209,0.86886764,0.14641237,-0.21734942,0.30686897,-0.73951596,-0.17401835,0.47711483,-1.5975542,-0.8820079,0.117276184,0.6424709,-0.41490883,0.53142864,0.88490385
250729_array1_474,250729,array1,474,7,cae-medium_frac100,gastruloid_128,-0.30064383,0.07859987,0.45788667,-0.62031007,-0.008134844,0.8944989,0.9118042,-0.04501928,-0.39693606,-0.9793476,-0.1103201,-0.21468452,-0.5958779,0.31929693,-1.2455492,1.5221138
250729_array1_474,250729,array1,474,6,cae-medium_frac100,gastruloid_128,-0.2989457,0.22024184,1.1510547,-0.42505562,0.12188951,0.5121792,0.93622345,0.45068634,0.053340845,-1.2966583,0.05120108,0.65604335,-0.60683477,0.39299396,-1.2402636,1.4314476
250729_array1_474,250729,array1,474,4,cae-medium_frac100,gastruloid_128,-0.030503504,0.91593564,1.2910047,0.20671302,0.4095589,-0.16291039,-0.3140918,-0.9809998,0.27638003,-2.6107829,1.114873,-1.4490601,0.0078983065,0.18630068,0.22964644,1.0161048
250729_array1_474,250729,array1,474,5,cae-medium_frac100,gastruloid_128,-0.053863768,0.878285,1.3178815,0.81393474,-0.052385923,0.17488883,-0.025625093,0.4780503,0.23666188,-2.3176417,1.6618342,-0.31701115,-0.6525308,0.6383521,-0.18076997,1.877724
250729_array1_474,250729,array1,474,8,cae-medium_frac100,gastruloid_128,-0.6020064,-0.33791175,-0.17683892,-1.1934286,0.13896914,0.79520684,0.33978927,-0.7349374,-0.377349,-0.29858938,-0.2491844,0.14932624,-0.70769,0.035568427,-1.2937821,1.1619248
250729_array1_34,250729,array1,34,8,cae-medium_frac100,gastruloid_128,0.7365254,-0.7009759,0.85718286,-1.1586487,-0.6108732,-0.8966428,-0.32100746,1.2236155,-0.005438667,-0.56773823,2.1001463,-0.9491922,0.870739,0.27585217,-0.61205316,0.7968313
250729_array1_34,250729,array1,34,7,cae-medium_frac100,gastruloid_128,0.6195181,-0.70051455,0.713432,-0.9604851,-0.38393158,-0.9938118,-0.5073932,0.42116636,-0.27295312,-0.31523186,1.7662582,-1.1671718,0.8547955,0.15958199,-0.30315137,0.6986203
250729_array1_34,250729,array1,34,6,cae-medium_frac100,gastruloid_128,0.51968074,-0.39200035,1.0362331,-0.5308925,-0.32310826,-0.97885084,-0.5118834,0.7887412,-0.16900331,0.29157966,1.3286744,-1.5688853,1.3014516,-0.124254845,0.094127275,0.17369738
250729_array1_34,250729,array1,34,4,cae-medium_frac100,gastruloid_128,-0.29795766,-0.88271683,0.23250562,0.97889066,-0.27075544,-0.22551873,-0.013607742,-0.7599434,-0.21860592,1.28365,1.0404704,-3.1102538,1.7173817,-0.2692599,0.5288847,-0.67527735
250729_array1_34,250729,array1,34,5,cae-medium_frac100,gastruloid_128,-0.015587731,-0.430985,0.9131892,0.48362473,-0.27894577,-0.8762904,-0.54402614,0.4174262,0.44000277,1.1256201,1.131699,-2.3063219,2.1336472,-0.21335192,0.8798073,0.2692314
250729_array1_34,250729,array1,34,1,cae-medium_frac100,gastruloid_128,-1.7071708,-1.2124053,-0.47226053,0.9706825,-0.5209257,0.10206106,1.0542873,-0.8737447,-0.729381,0.07525416,1.083256,-1.0136232,1.892061,-0.9564842,1.2088712,-0.9299676
250729_array1_34,250729,array1,34,0,cae-medium_frac100,gastruloid_128,-1.5275441,-1.2168374,-1.561113,2.3185372,-0.8627285,0.8824983,0.23355702,0.37820914,-0.7232164,1.1681207,0.52534455,-0.5243952,1.878822,-0.95689523,1.5209975,-1.2127483
250729_array1_34,250729,array1,34,2,cae-medium_frac100,gastruloid_128,-1.4519851,-1.8049073,-0.48959464,0.18758868,-0.52834713,0.3381779,1.6337131,-2.0526795,-0.24302194,0.23486266,1.0575349,-1.5201126,1.3654661,-0.98987436,0.91264987,-0.5074599
250729_array1_34,250729,array1,34,3,cae-medium_frac100,gastruloid_128,-0.4445885,-1.478959,-0.8929304,0.51388645,-0.71820414,-0.26685292,0.9533617,-1.5566642,-0.114669554,1.4553114,1.4327412,-2.2531087,1.5609603,-0.92617905,0.87869334,-0.22598574
250630_array1_182,250630,array1,182,8,cae-medium_frac100,gastruloid_128,-0.9826099,-0.7317249,-1.4946818,1.0399137,-1.1510313,-0.6629341,-0.14986035,-0.7445826,0.79631937,-1.2224512,-0.7819347,1.74364,0.9612539,0.47789884,-0.9123059,-0.32294464
250630_array1_182,250630,array1,182,2,cae-medium_frac100,gastruloid_128,-0.82491624,2.1949396,0.6349781,0.09788306,0.032444548,0.4335834,0.91468424,0.54335773,-0.7275218,-2.067566,-0.0297062,0.36122066,-1.0033883,-0.3662525,0.8407426,-0.9502427
250630_array1_182,250630,array1,182,3,cae-medium_frac100,gastruloid_128,-0.843597,1.3708704,0.5283761,-0.6472052,-0.27067783,-0.20463458,0.90666425,-0.67029417,0.36053434,-1.9868639,-0.7288192,0.42941493,-0.65263593,0.43438652,-0.27907717,-0.17441587
250630_array1_182,250630,array1,182,1,cae-medium_frac100,gastruloid_128,-1.1386281,1.977221,0.17068975,0.36968496,-0.19449405,1.3582102,-1.3179475,1.5513122,-1.8300636,-1.558598,1.0573523,0.7048259,0.40972078,-1.0989072,1.5774325,-1.7024935
250630_array1_182,250630,array1,182,0,cae-medium_frac100,gastruloid_128,-0.96949524,-0.5737011,-2.0385828,2.5510967,-1.391377,1.0848091,-1.4629674,1.0352064,-1.128526,1.5777301,2.0276208,-1.1312671,3.294829,-1.3025613,1.3646449,-1.3637762
250630_array1_182,250630,array1,182,4,cae-medium_frac100,gastruloid_128,-0.7897941,0.46854603,-0.14164947,0.7755551,-0.48717186,-0.51863205,0.9657036,-0.98596793,0.13831055,-1.6128036,-1.3386046,0.18259506,-0.3868837,0.45015183,-0.29849482,-0.5127438
250630_array1_182,250630,array1,182,5,cae-medium_frac100,gastruloid_128,-1.0073942,-0.030802192,-0.74354744,1.3725065,-0.53683704,-0.54122764,0.51324505,-1.3543452,0.5205125,-1.2924464,-0.9554676,0.19509184,0.029854774,0.83869934,-0.47588548,-0.037850477
250630_array1_182,250630,array1,182,7,cae-medium_frac100,gastruloid_128,-0.86447155,-1.3032131,-1.3243406,1.3057077,-1.3946071,-0.45695063,-0.19464155,-0.40705982,0.1865313,-1.5448458,-0.97658175,0.40541893,1.0263746,-0.05780801,-0.46536273,-0.65209675
250630_array1_182,250630,array1,182,6,cae-medium_frac100,gastruloid_128,-0.9345149,-0.9821581,-1.2394309,0.95012176,-1.2282256,-0.33360198,0.06387764,-0.7370109,0.15855287,-1.3789366,-1.3179357,0.28701702,0.94203657,0.050695367,-0.43950453,-0.8510792
250630_array1_6,250630,array1,6,8,cae-medium_frac100,gastruloid_128,-0.019754274,-1.1681029,-0.10638968,0.44393453,-1.1419513,-0.41323295,2.420097,-1.1426052,-0.7169848,-0.5883216,-0.59994054,0.51023126,0.3533244,0.2958849,0.22634013,1.2141219
250630_array1_6,250630,array1,6,4,cae-medium_frac100,gastruloid_128,0.8898076,0.35244992,0.18526886,0.37824234,-0.58847713,-0.07411313,0.9237264,-0.92252284,0.1082414,-1.2491598,-1.3425891,1.2387776,-0.31813782,1.0375035,0.5333658,1.2232614
250630_array1_6,250630,array1,6,5,cae-medium_frac100,gastruloid_128,0.95969373,-0.41267237,-0.13556664,0.39277816,-0.712991,-0.18779546,1.5773993,-1.187173,-0.16136542,-1.4896277,-1.2815839,1.465075,0.1316479,0.6616001,0.2581542,1.1359698
250630_array1_6,250630,array1,6,7,cae-medium_frac100,gastruloid_128,1.0355054,-0.8824069,-0.38953787,0.43211943,-1.2939711,-0.40318522,2.177193,-1.4859691,-0.08581627,-1.3064291,-0.41770446,1.1169953,0.037694532,0.4805683,-0.11039037,1.4037575
250630_array1_6,250630,array1,6,6,cae-medium_frac100,gastruloid_128,1.0337312,-0.3916184,-0.3992805,0.5259408,-0.6665237,-0.23253784,2.1328523,-1.3204054,0.34835047,-1.1400992,-0.23219188,1.9868754,0.11890262,1.1577069,0.05971612,1.9130251
250630_array1_6,250630,array1,6,2,cae-medium_frac100,gastruloid_128,-0.24906686,1.9182626,1.4826063,-0.2652212,-1.1893656,0.89803374,-0.9535321,-0.6256142,-0.3463953,-0.16395049,-1.5805047,1.5702702,-0.47400528,0.64292896,1.0593513,0.18031739
250630_array1_6,250630,array1,6,3,cae-medium_frac100,gastruloid_128,0.23791595,1.8249054,1.006863,0.2837174,-0.82916266,0.60174495,-0.2788045,-0.75580794,0.22323464,-0.07608999,-1.1791124,1.6096815,-0.56599385,1.2070822,1.1623148,1.1668893
250630_array1_6,250630,array1,6,1,cae-medium_frac100,gastruloid_128,-1.029018,1.9260303,1.1426548,-1.0989043,-1.1781777,2.1784146,-2.6997645,-0.82914066,-0.9854814,0.7299599,-0.84272236,2.180044,-0.44640592,-0.37004247,1.2916782,-1.353785
250630_array1_6,250630,array1,6,0,cae-medium_frac100,gastruloid_128,-0.9778302,-1.9201311,-1.2212361,0.6698766,-1.8606246,2.0539656,-1.8089789,-0.60516346,-0.9371633,2.511679,1.6938413,0.24244331,2.4930558,-0.97104406,1.1298383,-2.3102453
250729_array1_135,250729,array1,135,8,cae-medium_frac100,gastruloid_128,1.0450537,0.8356605,0.60601264,-0.9301283,-0.08955373,0.44549912,0.3975847,0.9409522,-0.49393943,-0.13118283,1.1248137,0.5876903,-0.24627227,-0.111694984,-0.38595885,1.2029442
250729_array1_135,250729,array1,135,1,cae-medium_frac100,gastruloid_128,-2.1532595,0.8673378,-0.24790911,2.1618135,1.5121502,0.29594702,-1.4845793,0.40342787,-1.8487886,2.7911587,0.4937532,-1.9738902,-1.1259578,-1.1307777,1.3684844,0.15054318
250729_array1_135,250729,array1,135,0,cae-medium_frac100,gastruloid_128,-1.9171191,-1.2697858,-1.2790173,3.8928409,-0.11238949,2.7802303,-0.67957824,0.61955565,-1.2029798,2.1868877,0.33139056,-2.9432428,0.33826867,-1.758281,1.5485916,-0.32450092
250729_array1_135,250729,array1,135,2,cae-medium_frac100,gastruloid_128,-1.1529073,1.4235586,0.18418853,0.48398402,0.8314526,-0.285096,-0.8684816,0.119083285,-1.2997999,2.3916311,-0.23353618,-1.1483371,-1.6324697,-0.98410684,-0.14124374,0.4994285
250729_array1_135,250729,array1,135,3,cae-medium_frac100,gastruloid_128,-0.50421125,1.3920616,-0.052714653,0.28242028,0.44300303,-0.009480608,-0.8281496,0.20748916,-0.67127144,1.9823865,-0.17188163,-0.1477234,-1.7184081,-0.40090275,-0.5566597,0.5536104
250729_array1_135,250729,array1,135,7,cae-medium_frac100,gastruloid_128,0.84608614,1.4226133,0.71613276,-0.9340587,0.15976642,0.26671138,0.427972,1.2161201,-0.51708657,0.19466573,0.985045,0.8713125,-0.41213837,0.017938849,-0.38196015,1.298053
250729_array1_135,250729,array1,135,6,cae-medium_frac100,gastruloid_128,0.5458461,1.2502723,0.35238382,-0.6581338,0.29346868,-0.096347615,0.26256323,1.0737844,-0.6105911,0.28614056,1.1861049,0.90230083,-0.4161804,-0.06958994,-0.41858685,1.7377087
250729_array1_135,250729,array1,135,4,cae-medium_frac100,gastruloid_128,0.08027958,1.4491895,-0.06358855,-0.36480516,0.20379193,0.39623603,-0.8166626,0.1737904,-0.74247503,0.8510947,0.16966389,0.5703815,-1.2078505,-0.07476987,-0.6310524,1.1050999
250729_array1_135,250729,array1,135,5,cae-medium_frac100,gastruloid_128,0.3358599,1.8527128,0.72202253,-0.48357904,0.574701,0.21895103,0.30599827,0.32943007,-0.44070894,0.864236,0.7026421,0.6735136,-0.948101,0.36175337,-0.26886603,1.9515214
250616_array1_311,250616,array1,311,8,cae-medium_frac100,gastruloid_128,1.2436124,-0.71962297,-0.80162734,1.4569505,-0.41169095,-0.0016262551,1.129934,-1.8808728,0.65844476,-0.32235768,-0.97424245,1.4551452,0.03511472,-0.06430642,-0.66592354,0.026034273
250616_array1_311,250616,array1,311,6,cae-medium_frac100,gastruloid_128,1.0095872,-0.52746594,-0.99586594,0.6174405,-0.46720922,-0.21059623,1.2468575,-1.6275642,0.49939793,-0.4759899,-1.1592749,1.6827859,0.16558759,-0.27136964,-0.4807332,-0.52428156
250616_array1_311,250616,array1,311,7,cae-medium_frac100,gastruloid_128,1.0767252,-0.48501247,-0.69918585,1.1597658,-0.22978565,-0.44246867,1.4419996,-1.7375381,0.7151743,-0.13032553,-0.84010834,2.0091815,-0.25241998,-0.059336174,-0.81480443,-0.109215796
250616_array1_311,250616,array1,311,5,cae-medium_frac100,gastruloid_128,1.2228401,-0.22901572,-0.68690115,0.3423374,-0.2528997,0.14743559,1.1273856,-1.5608368,0.62438136,-0.25652808,-1.160933,1.2727377,0.090465926,-0.24175553,-0.6123961,-0.36291108
250616_array1_311,250616,array1,311,4,cae-medium_frac100,gastruloid_128,1.0855134,-0.56552255,-0.53619814,0.07325139,-0.5819803,0.09588781,0.4008825,-0.6705567,-0.08106861,-0.2619489,-0.792058,0.6381763,-0.08102568,-0.57821244,-0.07402366,-0.26958063
250616_array1_311,250616,array1,311,0,cae-medium_frac100,gastruloid_128,-0.8033508,-1.9409281,-1.2935083,0.90166974,-1.0814726,0.6562336,-1.0576351,-1.7968173,-0.41735864,0.77681106,0.881375,0.36477873,1.292742,-1.1427044,0.90330136,-1.4537282
250616_array1_311,250616,array1,311,1,cae-medium_frac100,gastruloid_128,-0.6681062,-0.89888626,-0.68270975,0.5215357,-0.9111283,0.24359585,-1.0212673,-1.209705,-0.67234486,0.3125652,-0.044077404,-0.33383012,0.48850995,-1.2400424,0.810229,-1.2495015
250616_array1_311,250616,array1,311,3,cae-medium_frac100,gastruloid_128,0.8545521,-0.41322437,-0.11412216,-0.09855645,-0.4635333,-0.0075494354,0.199141,-0.48046544,0.12040823,-0.34934986,-0.9667945,0.52822894,-0.16818254,-0.3984032,-0.22106384,-0.21053629
250616_array1_311,250616,array1,311,2,cae-medium_frac100,gastruloid_128,0.2364238,0.06992131,-0.033053163,0.27000168,-0.67837083,-0.1860295,-0.418395,-1.1620553,-0.39214078,-0.01451477,-0.92494416,-0.82817173,-0.8508246,-0.6078055,-0.030095479,-0.50645244
250729_array1_494,250729,array1,494,4,cae-medium_frac100,gastruloid_128,-0.4801565,0.8612505,0.3013481,-0.544744,-0.6056545,-0.15866931,0.040450405,-1.2898417,-1.2332315,-1.2134613,0.39931676,-1.4394579,-0.61352384,-0.89814276,0.49094298,-1.0695658
250729_array1_494,250729,array1,494,5,cae-medium_frac100,gastruloid_128,0.082340114,0.83487946,0.47194389,-1.4459853,-1.2895259,-0.012304665,1.256395,-1.0868055,-0.77639186,0.03927058,-0.71075416,-0.85442346,-0.6778598,-0.27207106,-0.17797264,0.2573614
250729_array1_494,250729,array1,494,7,cae-medium_frac100,gastruloid_128,0.88220125,0.30804783,0.40816084,-2.429883,-0.08991916,0.12991765,-0.580487,-0.45842633,0.10565998,0.30864254,-0.9057979,0.70133233,-0.9657083,0.0046281074,-0.0020999906,0.4869314
250729_array1_494,250729,array1,494,6,cae-medium_frac100,gastruloid_128,0.62389016,-0.2872757,0.28571767,-2.8190613,-0.32584697,0.3303497,0.014397843,-1.3023604,0.12644756,0.27642292,-0.56337583,0.5601445,-0.6066362,-0.3090636,0.43905103,0.15926868
250729_array1_494,250729,array1,494,2,cae-medium_frac100,gastruloid_128,-1.652803,1.6917151,-1.3689675,-0.037046827,-0.23202345,0.7532584,-0.9236615,-2.5361843,-1.2874843,0.85165155,1.4880911,-0.18938889,-1.0000849,-1.2767205,1.7569035,-0.6726401
250729_array1_494,250729,array1,494,3,cae-medium_frac100,gastruloid_128,-0.90020186,0.5884549,-0.84006816,0.07259392,-0.8044111,-0.012107281,-0.61548626,-1.8089354,-1.0732678,-0.57687646,0.372037,-0.81347364,-0.044991516,-1.433446,0.94333094,-1.1941139
250729_array1_494,250729,array1,494,1,cae-medium_frac100,gastruloid_128,-1.4068596,-0.20760229,-3.1292572,0.8895203,-0.99747044,1.4464926,-1.5575693,-2.2309666,-0.8887909,1.1168314,1.2461648,-0.18887082,0.91184205,-1.6052566,1.5773079,-1.7651983
250729_array1_494,250729,array1,494,0,cae-medium_frac100,gastruloid_128,-1.2922124,-1.0979629,-3.2605615,1.759376,-1.5901818,1.6663578,-0.4050794,0.40242133,0.052910812,1.8145932,0.998282,0.38457826,2.331516,-1.4155017,1.1398721,-1.3186617
250729_array1_494,250729,array1,494,8,cae-medium_frac100,gastruloid_128,1.0940526,0.503709,0.39380178,-2.253082,-0.38701606,0.029591132,-0.5003962,-0.17241058,0.087008394,0.67295444,-0.7697374,0.14273138,-0.67294097,0.17545122,-0.074390255,0.5024743
250715_array1_64,250715,array1,64,0,cae-medium_frac100,gastruloid_128,-1.2012893,0.19299787,-1.2157885,-0.8413579,-2.0403166,0.76627576,-0.61601144,-1.3472395,-0.2470893,2.3717525,0.47823933,-0.036615018,1.7425791,-1.1073607,0.49897254,-0.6397442
250715_array1_64,250715,array1,64,1,cae-medium_frac100,gastruloid_128,-2.288107,0.83082336,-0.6072159,-2.3592327,-1.2378416,1.8101133,-2.1735222,-2.4045541,-0.124271885,1.3127192,-0.26768544,0.29810154,0.37623256,-1.0299866,0.35386065,-1.3768072
250715_array1_64,250715,array1,64,3,cae-medium_frac100,gastruloid_128,0.5939982,-0.0023259553,0.6184715,-1.2618871,-0.06459576,-0.15138258,-0.5123953,-1.5922008,-0.3300413,0.111904636,-0.49141058,0.97674984,0.6826548,0.19000609,1.0628041,1.2491016
250715_array1_64,250715,array1,64,2,cae-medium_frac100,gastruloid_128,-0.3594508,-0.25445467,1.0374107,-1.084686,-1.3558153,0.22890186,-0.4473827,-1.9944805,-0.48785385,0.9498621,-0.8058988,0.40612945,1.5838009,-0.4706641,0.6451125,0.51187325
250715_array1_64,250715,array1,64,6,cae-medium_frac100,gastruloid_128,1.7136849,-0.13438167,0.20910628,-0.8067147,0.75474757,-0.42857805,0.8110299,-0.18689601,-0.32264405,0.00833989,-1.3168399,0.45568585,-0.23076664,0.4417825,0.79273224,1.0161921
250715_array1_64,250715,array1,64,7,cae-medium_frac100,gastruloid_128,2.121191,-0.3204267,-0.054873817,-0.52656835,0.9325,-0.5107519,1.0641207,-0.080162555,-0.43009946,-0.32201535,-1.0888485,0.67605233,-0.04255683,0.62898105,0.7058875,1.2404709
250715_array1_64,250715,array1,64,5,cae-medium_frac100,gastruloid_128,1.7499169,0.4211379,0.5282486,-0.72158873,0.8305065,-0.31735143,0.41491544,-0.8389035,-0.046294115,0.79789716,-0.8930466,0.8664141,-0.48712856,0.6902633,1.2132305,1.7212396
250715_array1_64,250715,array1,64,4,cae-medium_frac100,gastruloid_128,1.3373643,0.8181892,0.95103997,-0.77302986,0.7399739,-0.36423454,-0.50606155,-1.1421871,0.31070623,0.783431,-0.92963475,1.3210659,-0.44445044,0.6254514,1.2074493,1.8463802
250715_array1_64,250715,array1,64,8,cae-medium_frac100,gastruloid_128,2.4041798,-0.15751016,-0.18955438,-0.3414505,1.4349072,-0.57547665,1.3144889,0.21505216,-0.4088909,0.40993574,-0.81228566,0.57258636,-0.17080425,0.9725808,0.8562187,1.5131232
250616_array1_9,250616,array1,9,8,cae-medium_frac100,gastruloid_128,1.6929904,-0.08856845,-0.1632601,-0.23070717,-0.055860415,1.2116163,-0.58054817,-0.44116643,-0.81061816,1.1123009,-1.0558667,-0.9488677,0.13611345,-0.9071678,-0.38728884,-1.1180193
250616_array1_9,250616,array1,9,7,cae-medium_frac100,gastruloid_128,2.0435462,0.29363775,0.16160762,-0.8366359,0.2403254,1.262737,-0.17841716,0.0072490443,-1.064516,0.4293203,-0.4499852,-0.86995715,-0.46112484,-0.59670365,-0.4820517,-0.6662518
250616_array1_9,250616,array1,9,6,cae-medium_frac100,gastruloid_128,2.256691,0.58362216,0.48885894,-0.7890015,0.5031724,1.2263186,-0.00016198705,0.13918786,-0.8231184,0.11050574,-0.044994384,-0.35225216,-0.6200985,-0.41279462,-0.3922901,-0.16571125
250616_array1_9,250616,array1,9,4,cae-medium_frac100,gastruloid_128,1.6772354,0.25523987,0.8820877,-0.4404678,0.9434395,0.37338716,0.59859973,0.32418066,0.76173323,-0.011177586,-0.25219628,0.7860218,-0.770056,-0.109935895,-0.739903,0.78741133
250616_array1_9,250616,array1,9,5,cae-medium_frac100,gastruloid_128,2.180312,0.66252214,0.740182,-0.8387373,1.2486527,0.7726174,0.09066383,0.20443793,-0.088213004,0.18578115,-0.080393545,0.5531653,-0.82620984,-0.23176679,-0.7664705,0.08207837
250616_array1_9,250616,array1,9,1,cae-medium_frac100,gastruloid_128,-0.93208283,-0.9264551,1.5314404,-0.5719309,-0.38810128,-0.9898836,-1.0342267,-1.3465004,0.39497003,-0.4551781,-0.0629821,-0.15806253,-0.92191315,-0.8744991,0.2854608,0.594832
250616_array1_9,250616,array1,9,0,cae-medium_frac100,gastruloid_128,-2.484233,-1.2434368,-0.4512902,1.4316901,-0.074948296,1.5309652,-1.1787347,-2.404972,-0.6367288,0.6384882,1.0421088,-1.2516994,0.76100576,-0.9312924,2.0723932,-1.2714397
